id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento,fecha_ultima_compra,frecuencia_tickets,frecuencia_lineas,valor_total,dias_desde_ultima_compra,churn
3772,Paz Azeneth Jáuregui Diaz,53,Masculino,Lima,San Isidro,2023-06-03,Tienda,Inactivo,2025-05-04,6,17,10239.09,241,1
3773,Celestina Arregui Rosselló,35,Masculino,Lima,Surco,2023-04-13,Tienda,Inactivo,2025-08-05,10,26,28967.3,148,1
3774,Damián de Landa,20,Femenino,Lima,Surco,2022-05-28,Tienda,Alto Valor,2025-12-17,12,30,88864.35,14,0
3775,Abraham Morales Trillo,26,Femenino,Arequipa,Yanahuara,2022-03-18,App,Alto Valor,2025-12-25,11,39,66220.22,6,0
3776,Irma Pablo-Vilanova,28,Femenino,Piura,Piura,2022-09-27,Tienda,Inactivo,2024-12-12,3,8,4132.17,384,1
3777,Alexandra Agullo Casanovas,44,Femenino,Trujillo,Trujillo,2022-06-01,App,Alto Valor,2025-12-27,14,34,49694.27,4,0
3778,Josefina Boada Salgado,47,Femenino,Lima,San Miguel,2022-06-21,Web,Inactivo,2025-07-11,2,2,4983.64,173,1
3779,Mohamed Castrillo,55,Femenino,Piura,Tambogrande,2023-04-26,Web,Inactivo,2025-08-12,10,24,24768.57,141,1
3780,María Dolores Pujol Reguera,43,Masculino,Lima,Ate,2022-02-13,Tienda,Regular,2025-11-27,5,9,10036.22,34,0
3781,Ofelia Solana Ribes,35,Masculino,Lima,Miraflores,2022-02-02,Tienda,Alto Valor,2025-12-23,10,30,59613.31,8,0
3782,Albert Marcos Lucena,37,Masculino,Lima,La Molina,2023-01-15,Tienda,Regular,2025-12-22,7,24,19418.57,9,0
3783,Cristian Franco Ferrando,25,Masculino,Lima,Ate,2022-09-04,Tienda,Frecuente,2025-11-25,10,29,27594.85,36,0
3784,Patricio Sarmiento,29,Masculino,Arequipa,Yanahuara,2024-02-26,App,Inactivo,,0,0,0.0,999,1
3785,Julie de Alcántara,42,Femenino,Arequipa,José Luis Bustamante,2025-11-11,Tienda,Inactivo,,0,0,0.0,999,1
3786,Wilfredo Marino Puig Mendizábal,47,Masculino,Lima,La Molina,2022-11-14,Tienda,Inactivo,2024-12-21,2,3,6376.05,375,1
3787,Abilio Barreda Calderón,18,Masculino,Lima,Ate,2022-10-05,Tienda,Inactivo,2025-04-28,4,9,5677.02,247,1
3788,Ester Ortega Goicoechea,39,Femenino,Arequipa,Cercado,2022-12-22,Tienda,Inactivo,2025-07-19,4,7,4745.61,165,1
3789,Octavia de Oliva,39,Masculino,Lima,Miraflores,2022-06-10,Tienda,Alto Valor,2025-12-18,17,50,77264.75,13,0
3790,Agapito Dominguez Arteaga,32,Femenino,Lima,Los Olivos,2025-05-11,Web,Inactivo,,0,0,0.0,999,1
3791,Mauricio Piquer,49,Femenino,Trujillo,El Porvenir,2022-01-07,App,Inactivo,2024-11-30,2,9,24139.7,396,1
3792,Severo Cantero-Izaguirre,24,Femenino,Lima,Ate,2022-07-02,Tienda,Inactivo,2024-11-15,4,9,5794.72,411,1
3793,Montserrat Montoya Jordá,36,Masculino,Lima,San Isidro,2023-12-19,,Inactivo,2025-09-19,6,11,21871.13,103,1
3794,Magdalena Celestina Toro Amo,28,Masculino,Piura,Piura,2023-07-11,Tienda,Inactivo,2024-12-09,2,6,4063.65,387,1
3795,Nerea de Casal,52,Masculino,Lima,Ate,2022-06-27,Tienda,Regular,2025-10-11,4,11,24274.85,81,0
3796,Cleto Galindo Domínguez,45,Femenino,Cusco,Wanchaq,2022-11-10,Tienda,Regular,2025-12-08,4,10,4724.38,23,0
3797,Eufemia Pedrero Chaves,34,Masculino,Lima,La Molina,2022-12-01,App,Inactivo,,0,0,0.0,999,1
3798,María Del Carmen Rodrigo Giner,52,Femenino,Piura,Piura,2022-01-03,Tienda,Regular,2025-12-07,8,22,23813.19,24,0
3799,Albina Serrano Quintanilla,49,Masculino,Lima,San Isidro,2024-10-28,Web,Inactivo,2025-08-14,2,8,6789.93,139,1
3800,Ruth Acosta Ballester,45,Femenino,Cusco,Cusco,2022-03-09,Tienda,Alto Valor,2025-12-06,14,37,42111.75,25,0
3801,Begoña Mascaró Coello,41,Femenino,Piura,Piura,2022-07-17,Web,Inactivo,2025-01-21,6,11,14043.53,344,1
3802,Paz Llabrés Pina,39,Femenino,Lima,Miraflores,2022-11-24,Tienda,Alto Valor,2025-12-14,11,35,37106.42,17,0
3803,Aránzazu Casanova Ayuso,28,Femenino,Lima,Comas,2022-04-04,Web,Inactivo,2023-12-26,2,4,12159.45,736,1
3804,Maite Palau Vizcaíno,47,Femenino,Trujillo,Víctor Larco,2022-01-11,,Inactivo,2023-04-08,2,7,13413.22,998,1
3805,Melchor Roma Canales,36,Masculino,Lima,San Isidro,2022-04-27,Tienda,Inactivo,2025-02-12,12,30,46827.32,322,1
3806,Darío Trillo Redondo,24,Femenino,Trujillo,Huanchaco,2022-04-10,Web,Inactivo,2025-07-23,5,9,12707.14,161,1
3807,Rubén Trujillo Ripoll,54,Femenino,Trujillo,La Esperanza,2023-04-14,Web,Inactivo,2023-11-02,1,1,800.59,790,1
3808,Renata Quirós Vigil,50,Masculino,Lima,Los Olivos,2022-05-23,Web,Alto Valor,2025-12-12,18,42,69966.35,19,0
3809,Iris Guillen,46,Masculino,Lima,Surco,2024-01-20,Web,Inactivo,,0,0,0.0,999,1
3810,Eligia Múgica Casals,35,Masculino,Lima,San Isidro,2022-05-17,App,Inactivo,2025-05-24,11,25,19501.95,221,1
3811,Tristán Flor Porcel,29,Femenino,Cusco,Wanchaq,2022-03-21,Tienda,Inactivo,2025-06-13,3,8,7906.47,201,1
3812,Nilda Carreras Haro,31,Femenino,Piura,Tambogrande,2022-08-08,Tienda,Inactivo,2023-12-17,4,14,20264.92,745,1
3813,Bernardita Benavides Español,55,Femenino,Cusco,San Sebastián,2022-09-09,Web,Inactivo,2024-04-20,2,3,1371.93,620,1
3814,Kike Verdejo Alvarez,48,Masculino,Lima,San Miguel,2022-08-15,App,Inactivo,2025-06-28,8,21,13530.71,186,1
3815,José Antonio Luz Sureda,22,Femenino,Cusco,Wanchaq,2022-06-23,Tienda,Inactivo,2025-01-31,4,11,5973.52,334,1
3816,Graciano Torrent,51,Masculino,Arequipa,Socabaya,2022-10-23,Tienda,Inactivo,2025-07-16,7,18,24133.71,168,1
3817,Josué Larrañaga Jiménez,53,Femenino,Piura,Castilla,2022-04-27,Tienda,Alto Valor,2025-12-24,14,40,48456.36,7,0
3818,Manu Dueñas Mas,48,Masculino,Cusco,Santiago,2022-03-28,Tienda,Inactivo,2024-12-22,5,16,9292.61,374,1
3819,Abigaíl Rebollo,31,Masculino,Lima,La Molina,2022-10-10,Web,Inactivo,2023-11-28,1,4,2281.84,764,1
3820,Teodosio del Beltran,32,Masculino,Lima,San Miguel,2023-08-08,App,Inactivo,,0,0,0.0,999,1
3821,Fermín de Zabala,48,Femenino,Cusco,Cusco,2023-09-22,Tienda,Inactivo,2023-12-14,1,2,5562.73,748,1
3822,María Pilar Valera,48,Masculino,Piura,Catacaos,2024-05-18,Tienda,Inactivo,2024-12-22,1,3,3760.04,374,1
3823,Clímaco Domínguez Gibert,27,Femenino,Arequipa,Cercado,2023-07-27,App,Inactivo,2025-02-03,1,4,4867.06,331,1
3824,Donato Falcón Sedano,18,Femenino,Cusco,Santiago,2022-06-12,Tienda,Inactivo,2024-12-04,6,18,67336.92,392,1
3825,Modesta Gimenez Miralles,21,Femenino,Piura,Piura,2022-06-01,Tienda,Alto Valor,2025-11-30,15,44,56532.11,31,0
3826,Bernardino Amaro Maldonado Bas,31,Femenino,Lima,Comas,2022-04-02,Web,Inactivo,2025-01-20,3,7,8295.37,345,1
3827,Julio Bermúdez Múgica,59,Femenino,Arequipa,Socabaya,2023-08-21,Web,Inactivo,2025-04-30,4,15,29129.15,245,1
3828,Benito Cayetano Mendizábal Ramirez,30,Masculino,Arequipa,Cercado,2022-11-08,Tienda,Inactivo,2024-08-15,6,21,23753.87,503,1
3829,Zacarías Jaén Mata,38,Masculino,Arequipa,Socabaya,2022-09-17,Web,Regular,2025-12-25,7,18,27954.52,6,0
3830,Eli Lucas Borrego,50,Masculino,Trujillo,La Esperanza,2022-08-16,Web,Regular,2025-10-05,7,18,50161.52,87,0
3831,Feliciano Manrique Galán,53,Femenino,Lima,Miraflores,2022-01-18,Web,Regular,2025-12-04,8,20,31941.42,27,0
3832,Manuelita Alcolea Raya,18,Masculino,Cusco,Cusco,2022-01-16,Web,Inactivo,2024-12-10,6,13,18659.15,386,1
3833,Régulo Maximiano Arnal Borrás,35,Femenino,Lima,San Miguel,2022-06-25,App,Inactivo,2025-07-16,4,14,16863.67,168,1
3834,Leocadia Márquez,28,Femenino,Lima,Ate,2022-08-13,Tienda,Inactivo,2025-07-13,8,20,9990.41,171,1
3835,Íngrid Bernal-Fernandez,32,Femenino,Piura,Veintiséis de Octubre,2022-04-18,Tienda,Alto Valor,2025-12-17,13,41,50222.05,14,0
3836,Mariana Yéssica Garmendia Ortuño,46,Femenino,Cusco,San Sebastián,2022-07-13,Web,Inactivo,2024-05-09,2,6,2869.52,601,1
3837,Moreno Paniagua Palomo,52,Femenino,Lima,La Molina,2023-11-25,App,Inactivo,2024-12-24,2,6,6221.06,372,1
3838,Fulgencio Agustín Bustos Barrios,40,Masculino,Lima,Miraflores,2022-08-09,Web,Inactivo,2025-08-05,5,11,4115.56,148,1
3839,Ámbar Blanca Lorenzo,18,Masculino,Lima,Comas,2023-03-20,Tienda,Frecuente,2025-12-17,14,34,28307.11,14,0
3840,Xavier Bautista Morell,38,Masculino,Arequipa,Cercado,2022-10-07,Tienda,Inactivo,2025-09-04,8,21,19781.95,118,1
3841,María Del Carmen Sierra Quesada,51,Otro,Cusco,Cusco,2025-05-19,Tienda,Inactivo,2025-06-12,2,6,12961.19,202,1
3842,Verónica Olmo Jurado,37,Masculino,Lima,San Isidro,2023-01-01,App,Alto Valor,2025-12-28,15,42,40357.21,3,0
3843,Ángela Ribes Soler,45,Masculino,Trujillo,Huanchaco,2022-03-07,Tienda,Inactivo,2024-04-23,5,9,11672.69,617,1
3844,Pastora Gual Sola,51,Femenino,Trujillo,Trujillo,2023-08-17,Tienda,Inactivo,2025-04-05,5,19,43174.49,270,1
3845,Pacífica Gomis Carlos,44,Femenino,Lima,Ate,2022-06-17,Tienda,Ocasional,2025-10-30,3,7,7535.7,62,0
3846,Evaristo Cabrera Arteaga,42,Masculino,Lima,Surco,2022-05-08,Web,Alto Valor,2025-11-28,13,34,60652.72,33,0
3847,Leire María Jesús Rovira Mur,38,Femenino,Arequipa,Yanahuara,2022-07-01,App,Alto Valor,2025-12-28,13,46,74616.93,3,0
3848,Rosaura López Ponce,18,Masculino,Lima,Surco,2022-01-21,App,Inactivo,2025-04-15,6,12,15126.78,260,1
3849,Fortunato Ángel Portillo Mendizábal,18,Masculino,Arequipa,José Luis Bustamante,2025-09-12,Web,Inactivo,,0,0,0.0,999,1
3850,Milagros Moliner,40,Femenino,Lima,La Molina,2023-01-04,,Inactivo,2024-11-25,8,21,9336.92,401,1
3851,Xiomara Guerra Vicente,46,Masculino,Arequipa,Cayma,2023-01-18,Web,Inactivo,2023-12-28,3,11,27626.64,734,1
3852,Victoria Pujol Lobo,47,Masculino,Lima,Los Olivos,2024-11-08,App,Inactivo,,0,0,0.0,999,1
3853,Hermenegildo Fernández Segarra,45,Masculino,Arequipa,Socabaya,2025-11-16,App,Inactivo,,0,0,0.0,999,1
3854,María Dolores Gallardo,53,Femenino,Piura,Veintiséis de Octubre,2023-04-01,App,Inactivo,2024-07-10,3,6,8071.45,539,1
3855,Irene Escalona Rosales,51,Femenino,Arequipa,Socabaya,2022-10-29,Tienda,Inactivo,2025-04-02,8,19,12303.93,273,1
3856,Juan Carlos Pío Marti Araujo,53,Femenino,Arequipa,Cercado,2022-05-29,Web,Inactivo,2024-11-29,2,5,12691.7,397,1
3857,Sebastián Ugarte-Martí,39,Femenino,Lima,Los Olivos,2022-05-07,Tienda,Inactivo,2025-03-07,8,16,19387.89,299,1
3858,Nacio Ramón Peinado,30,Femenino,Lima,Los Olivos,2023-11-12,Web,Inactivo,2025-05-27,5,10,1693.08,218,1
3859,Andrés Acero Martorell,25,Femenino,Cusco,Santiago,2022-10-12,Tienda,Inactivo,2025-05-04,3,13,12276.82,241,1
3860,Encarnación Garriga Juan,53,Femenino,Trujillo,El Porvenir,2022-12-29,Web,Inactivo,2024-11-28,2,7,4972.76,398,1
3861,Dolores Ribera,28,Femenino,Lima,La Molina,2022-09-07,Tienda,Inactivo,2025-07-18,5,14,11451.65,166,1
3862,Adriana Céspedes Fernandez,53,Masculino,Trujillo,La Esperanza,2022-12-16,Tienda,Regular,2025-12-03,8,17,5723.15,28,0
3863,Trinidad de Morante,45,Femenino,Lima,San Miguel,2022-01-26,Tienda,Inactivo,2025-09-25,2,2,357.15,97,1
3864,Lupe Rey Vilalta,59,Femenino,Lima,Los Olivos,2023-04-16,App,Inactivo,2025-03-17,5,13,26238.91,289,1
3865,Dorita Ligia Aguirre Ramón,32,Masculino,Lima,Comas,2022-07-07,App,Inactivo,2024-10-21,4,11,16375.91,436,1
3866,Roxana Gracia Bilbao,56,Masculino,Trujillo,El Porvenir,2022-05-25,Tienda,Alto Valor,2025-11-19,13,35,33252.8,42,0
3867,Regina Iglesia Zabala,40,Femenino,Trujillo,Huanchaco,2023-04-26,Tienda,Alto Valor,2025-12-07,12,26,50407.15,24,0
3868,Eli Peralta Carreño,34,Femenino,Piura,Tambogrande,2023-02-14,Tienda,Inactivo,2023-03-04,1,2,3151.17,1033,1
3869,Jacobo Díaz Larrea,34,Femenino,Lima,San Isidro,2023-07-20,Tienda,Regular,2025-11-05,8,23,35330.39,56,0
3870,María Manuela Andrade Pinto,29,Masculino,Piura,Veintiséis de Octubre,2023-08-12,App,Alto Valor,2025-11-20,17,53,54113.1,41,0
3871,Isa Villegas Almansa,45,Femenino,Arequipa,Yanahuara,2025-06-26,Tienda,Ocasional,2025-11-05,1,3,10250.15,56,0
3872,Juan Pablo Sola,52,Masculino,Piura,Veintiséis de Octubre,2023-05-31,Tienda,Inactivo,2024-02-07,1,4,13288.86,693,1
3873,Jessica Gordillo,39,Femenino,Arequipa,José Luis Bustamante,2022-09-14,Tienda,Inactivo,2025-08-03,4,6,18562.33,150,1
3874,Maxi de Berrocal,27,Femenino,Arequipa,Cercado,2022-03-09,Tienda,Regular,2025-12-27,5,11,23404.59,4,0
3875,Rafaela Segura,45,Masculino,Piura,Castilla,2022-08-20,Tienda,Alto Valor,2025-12-19,11,29,36696.04,12,0
3876,Blas Cabeza,28,Masculino,Trujillo,Trujillo,2022-05-06,Tienda,Inactivo,2024-12-30,4,11,20148.96,366,1
3877,Gerónimo Eduardo Jordá Chacón,49,Masculino,Piura,Tambogrande,2022-10-14,Tienda,Inactivo,2024-03-11,2,4,1096.71,660,1
3878,Fermín Ferreras Caparrós,58,Masculino,Piura,Catacaos,2022-06-25,Tienda,Alto Valor,2025-12-23,12,33,38765.49,8,0
3879,Raimundo Merino Iñiguez,55,Masculino,Trujillo,Víctor Larco,2022-09-10,Tienda,Ocasional,2025-10-23,3,7,4789.48,69,0
3880,Calixta Villar Pastor,37,Femenino,Trujillo,La Esperanza,2022-03-02,Tienda,Alto Valor,2025-12-30,15,50,44756.25,1,0
3881,Rosa María Avilés Hernando,55,Femenino,Piura,Castilla,2022-04-29,Tienda,Inactivo,2025-03-24,1,2,2320.86,282,1
3882,Candela Bernal Acedo,31,Masculino,Piura,Catacaos,2022-09-29,Tienda,Inactivo,2024-12-01,2,8,3474.24,395,1
3883,Rita Encarnacion Peral Rocamora,35,Masculino,Trujillo,Moche,2022-11-03,App,Inactivo,2024-11-08,8,22,34620.99,418,1
3884,Mateo de Morante,47,Masculino,Trujillo,La Esperanza,2022-03-21,Web,Regular,2025-12-15,6,15,33222.54,16,0
3885,Jesús de Quero,40,Masculino,Cusco,Cusco,2022-12-06,Tienda,Alto Valor,2025-12-21,12,35,35745.53,10,0
3886,Juliana Conde Pinto,43,Femenino,Trujillo,Trujillo,2023-02-05,Tienda,Alto Valor,2025-12-03,13,24,49798.39,28,0
3887,Dimas Acevedo Gabaldón,22,Masculino,Lima,San Isidro,2022-08-14,Web,Inactivo,2025-07-13,9,21,23615.7,171,1
3888,Paula del Gutiérrez,32,Masculino,Lima,Ate,2022-01-29,App,Inactivo,2025-08-11,10,20,48293.43,142,1
3889,Ágata Mulet,55,Femenino,Cusco,Wanchaq,2022-10-01,Web,Frecuente,2025-12-29,15,42,29692.85,2,0
3890,Agustín de Farré,20,Masculino,Lima,Comas,2022-10-13,Tienda,Inactivo,,0,0,0.0,999,1
3891,Bárbara Bustos Sancho,52,Masculino,Lima,San Isidro,2022-04-09,Tienda,Inactivo,2025-08-26,4,14,10389.01,127,1
3892,Cebrián Corominas,36,Femenino,Arequipa,,2022-08-22,Tienda,Inactivo,2025-04-26,1,2,1784.77,249,1
3893,Aroa Sosa Pizarro,33,Otro,Piura,Tambogrande,2022-06-01,Tienda,Alto Valor,2025-12-14,14,35,39852.47,17,0
3894,Eli Zabala,18,Masculino,Lima,San Isidro,2023-04-12,Tienda,Inactivo,2025-09-04,3,5,4834.16,118,1
3895,Pepito Cid Sala,37,Femenino,Lima,Ate,2022-09-01,App,Inactivo,2025-07-30,11,29,41228.82,154,1
3896,Macario Caro Feijoo,31,Masculino,Lima,La Molina,2022-11-12,Tienda,Inactivo,2025-07-21,4,8,7484.25,163,1
3897,Lilia Gallardo Manzano,72,Femenino,Lima,La Molina,2024-11-27,Tienda,Inactivo,,0,0,0.0,999,1
3898,Esther Chita Pedrero Cerro,47,Masculino,Piura,Tambogrande,2022-06-21,Tienda,Inactivo,2025-08-14,8,17,22215.68,139,1
3899,Vito Canales-Rozas,39,Masculino,Cusco,Santiago,2023-07-04,Tienda,Regular,2025-12-02,9,21,31088.68,29,0
3900,Dorotea Pablo Martin,39,Masculino,Lima,Miraflores,2023-01-14,Tienda,Frecuente,2025-12-04,10,25,25638.46,27,0
3901,Nidia Mariscal Pi,43,Femenino,Cusco,Santiago,2023-01-26,App,Inactivo,2025-08-03,3,7,1302.6,150,1
3902,Armando de Calderón,27,Femenino,Lima,Miraflores,2022-03-24,App,Inactivo,2025-09-30,7,20,49763.84,92,1
3903,Antonia Ale Perales Boix,49,Masculino,Lima,San Miguel,2022-04-18,Tienda,Alto Valor,2025-12-31,15,41,33019.75,0,0
3904,José Mari de Mateu,49,Femenino,Lima,San Miguel,2022-12-25,Tienda,Frecuente,2025-11-11,11,30,25612.48,50,0
3905,Nazario Gonzalez Villar,56,Masculino,Lima,San Isidro,2022-07-04,App,Regular,2025-12-01,4,11,16529.53,30,0
3906,Hipólito Priego Marín,26,Masculino,Lima,San Miguel,2023-04-25,Tienda,Inactivo,2024-11-29,5,10,7152.75,397,1
3907,Román Valera Morán,26,Masculino,Arequipa,Paucarpata,2023-02-07,Tienda,Alto Valor,2025-12-15,16,47,42013.03,16,0
3908,Yésica Rozas-Coronado,34,Femenino,Piura,Tambogrande,2023-01-25,Tienda,Inactivo,2025-08-09,10,29,14017.78,144,1
3909,Leoncio Montenegro-Domínguez,44,Femenino,Cusco,,2023-05-21,Tienda,Inactivo,2025-02-23,8,16,7570.85,311,1
3910,Celia Llanos,43,Masculino,Lima,Miraflores,2022-03-22,Tienda,Inactivo,2023-01-28,1,4,1723.3,1068,1
3911,Vasco Pellicer Mercader,42,Masculino,Piura,Tambogrande,2022-11-21,Tienda,Regular,2025-12-26,6,20,21061.18,5,0
3912,Timoteo Severiano Cobos Navas,37,Masculino,Arequipa,Yanahuara,2022-11-28,App,Inactivo,2025-06-21,5,12,4005.61,193,1
3913,Bernardino Seco Pont,32,Masculino,Lima,La Molina,2022-11-23,Tienda,Inactivo,2025-03-17,4,6,5905.82,289,1
3914,Emma Murillo Molins,35,Femenino,Lima,Surco,2022-04-04,App,Regular,2025-12-28,9,21,18218.34,3,0
3915,Isaac Antón Borrell,40,Masculino,Lima,Surco,2022-04-07,Web,Inactivo,2025-07-12,7,19,19000.29,172,1
3916,Bernardo Salcedo Franco,50,Masculino,Piura,Veintiséis de Octubre,2022-10-13,,Inactivo,2025-07-05,7,24,20565.58,179,1
3917,Vicente Alegria Morell,41,Femenino,Lima,Surco,2022-05-08,Tienda,Inactivo,2025-04-20,3,8,16558.05,255,1
3918,Jose Miguel Aitor Carranza Pujol,54,Masculino,Arequipa,Socabaya,2023-09-26,Tienda,Inactivo,2025-06-26,2,4,4213.7,188,1
3919,Ildefonso Rovira,45,Masculino,Lima,Comas,2023-04-21,Tienda,Inactivo,2024-07-28,6,12,6809.97,521,1
3920,Vera Sofía Fuster Ferrera,36,Masculino,Lima,La Molina,2022-08-24,Web,Inactivo,2024-11-02,2,5,7058.97,424,1
3921,Manu del Ribas,23,Femenino,Trujillo,Víctor Larco,2023-01-31,Tienda,Inactivo,2025-07-05,6,18,30364.23,179,1
3922,Rosa María Ruano Corral,34,Femenino,Trujillo,La Esperanza,2022-10-13,App,Inactivo,2023-08-10,1,2,2586.85,874,1
3923,Juan Pablo Espiridión Salinas Cid,53,Masculino,Lima,La Molina,2022-09-15,Tienda,Frecuente,2025-12-20,12,28,27713.52,11,0
3924,Belén Casado Rincón,47,Femenino,Trujillo,Moche,2022-06-08,Web,Inactivo,2025-06-08,6,7,3913.02,206,1
3925,Ciro Rosa Bru,30,Masculino,Lima,San Miguel,2022-11-20,Web,Frecuente,2025-12-29,13,26,18413.36,2,0
3926,Edgardo Llorente Bustos,42,Masculino,Piura,Piura,2022-06-14,Web,Inactivo,2025-06-30,2,3,281.73,184,1
3927,Dafne Roldán Bayón,49,Masculino,Lima,San Isidro,2022-04-24,Tienda,Inactivo,2025-07-10,4,12,9634.92,174,1
3928,Judith Carranza Barberá,40,Femenino,Lima,Ate,2022-06-13,Tienda,Alto Valor,2025-12-02,17,47,85831.64,29,0
3929,Tadeo Ródenas Córdoba,30,Femenino,Trujillo,Trujillo,2022-08-02,Tienda,Inactivo,2025-08-24,8,16,9702.1,129,1
3930,Jennifer Haro Arce,39,Femenino,Lima,Miraflores,2022-09-10,Tienda,Inactivo,2024-11-25,1,2,10807.19,401,1
3931,Trinidad Padilla Villa,55,Femenino,Cusco,San Jerónimo,2023-06-28,Web,Inactivo,2025-08-02,4,15,9659.29,151,1
3932,Bernarda Peinado Palomar,30,Masculino,Lima,La Molina,2022-01-04,App,Regular,2025-12-28,7,21,32943.4,3,0
3933,María Pilar Casal,44,Masculino,Cusco,Wanchaq,2022-11-27,Tienda,Inactivo,2025-05-17,8,22,16148.65,228,1
3934,Ana Sofía Atienza Mendoza,33,Masculino,Cusco,San Jerónimo,2023-01-06,Web,Alto Valor,2025-12-27,14,32,35698.9,4,0
3935,Rita Casals Guardia,18,Femenino,Piura,Veintiséis de Octubre,2023-02-11,Web,Alto Valor,2025-12-22,11,37,33324.84,9,0
3936,Gilberto Carlos Mariscal,39,Femenino,Cusco,San Jerónimo,2023-05-19,Tienda,Inactivo,2024-09-19,4,14,8658.02,468,1
3937,Carmen Chaparro Millán,36,Masculino,Lima,San Isidro,2023-09-21,Tienda,Inactivo,2024-05-09,2,4,1168.63,601,1
3938,Venceslás Villaverde Cruz,42,Femenino,Arequipa,Socabaya,2023-10-06,Tienda,Inactivo,2025-07-27,9,21,44879.83,157,1
3939,Reynaldo Sandoval Roldan,34,Femenino,Arequipa,Cayma,2022-10-13,App,Alto Valor,2025-11-05,10,28,41525.66,56,0
3940,Felicidad Sureda,48,Femenino,Arequipa,Socabaya,2023-09-29,App,Inactivo,2025-01-12,4,10,8021.04,353,1
3941,Ariel Manzano Rosado,43,Masculino,Lima,Surco,2023-02-13,Web,Regular,2025-12-19,4,7,4783.59,12,0
3942,Jordán Andreu,30,Masculino,Piura,Veintiséis de Octubre,2023-11-05,Web,Inactivo,2024-11-08,1,5,1347.26,418,1
3943,María Manuela Calvet Díez,18,Femenino,Lima,San Isidro,2023-06-04,Web,Regular,2025-12-22,7,14,11224.67,9,0
3944,Melisa de Mateo,58,Femenino,Cusco,Cusco,2022-07-05,,Inactivo,2023-08-09,1,3,1925.48,875,1
3945,Alberto Salazar Cabañas,43,Masculino,Arequipa,Cayma,2022-05-01,Web,Regular,2025-11-27,4,9,7407.92,34,0
3946,Adolfo Montes,54,Masculino,Lima,Ate,2022-09-06,Web,Alto Valor,2025-12-18,18,48,43920.65,13,0
3947,Primitiva Pereira Lerma,43,Masculino,Lima,Miraflores,2023-04-30,Tienda,Inactivo,2025-07-10,7,16,7032.0,174,1
3948,Cándido Ochoa Raya,38,Femenino,Trujillo,Moche,2022-03-30,App,Inactivo,2025-01-02,3,6,7493.09,363,1
3949,Rico Medina,25,Masculino,Arequipa,Cayma,2022-11-19,Web,Inactivo,2025-07-18,6,17,34457.7,166,1
3950,Esther del Izquierdo,45,Masculino,Cusco,Wanchaq,2023-05-23,Tienda,Regular,2025-12-21,6,15,20522.67,10,0
3951,Florencia Susana Mármol Pujol,41,Masculino,Trujillo,Víctor Larco,2023-01-28,Tienda,Inactivo,2023-11-30,2,5,3860.96,762,1
3952,Celestina Casanova Arnau,36,Masculino,Trujillo,Huanchaco,2022-01-10,Tienda,Inactivo,2024-12-04,4,10,7489.01,392,1
3953,Flavio Tirado-Bravo,27,Femenino,Trujillo,La Esperanza,2022-10-13,Tienda,Inactivo,2025-07-02,2,9,9547.05,182,1
3954,Benigna Salamanca Córdoba,30,Femenino,Lima,Ate,2022-01-27,Web,Inactivo,2025-06-13,2,5,18429.54,201,1
3955,María Carmen Leocadia Mateu Robledo,51,Femenino,Piura,Veintiséis de Octubre,2022-06-11,Tienda,Inactivo,2024-01-06,2,6,4305.72,725,1
3956,Samuel Porcel Diaz,57,Masculino,Lima,Los Olivos,2024-06-24,App,Inactivo,2025-07-16,2,6,11554.36,168,1
3957,Leocadio Oller Galindo,47,Femenino,Piura,Castilla,2022-05-13,App,Alto Valor,2025-11-03,11,34,47447.32,58,0
3958,Remedios Luján-Mena,38,Femenino,Lima,Los Olivos,2023-05-28,Tienda,Inactivo,2025-04-28,7,28,26218.85,247,1
3959,Bernardita Bello Pizarro,62,Femenino,Piura,Veintiséis de Octubre,2022-06-11,Web,Inactivo,2025-05-11,2,8,7465.49,234,1
3960,Valeria Guillen Verdú,52,Masculino,Arequipa,José Luis Bustamante,2022-02-23,App,Inactivo,2025-05-31,3,9,19501.4,214,1
3961,Alexandra Riquelme Méndez,19,Femenino,Lima,Surco,2022-12-17,Tienda,Inactivo,2025-07-16,2,7,10018.72,168,1
3962,Adán Balaguer Molins,28,Masculino,Lima,Surco,2022-12-08,Tienda,Inactivo,2023-03-04,2,4,2515.73,1033,1
3963,Dani Zamora Jordá,50,Femenino,Lima,Miraflores,2022-03-16,App,Inactivo,2025-07-06,10,28,29217.59,178,1
3964,Martin Ros-Alcázar,53,Otro,Arequipa,Socabaya,2022-07-23,App,Regular,2025-12-01,8,18,22540.05,30,0
3965,Saturnino Asdrubal Barrena Alvarez,48,Femenino,Piura,Castilla,2022-07-09,Tienda,Regular,2025-12-29,4,14,18473.86,2,0
3966,Eutropio del Cabezas,42,Femenino,Lima,Comas,2022-10-30,Web,Alto Valor,2025-12-26,11,29,35427.28,5,0
3967,Zaira Dávila Rodrigo,18,Masculino,Lima,Surco,2022-03-30,App,Regular,2025-12-25,6,22,23028.03,6,0
3968,Vanesa Tomas Moreno,35,Masculino,Piura,Catacaos,2025-06-20,Tienda,Inactivo,,0,0,0.0,999,1
3969,Chus Poza Milla,26,Masculino,Arequipa,Cayma,2023-04-14,Tienda,Inactivo,2025-02-09,6,12,16982.19,325,1
